"ticker","ref_date","price_open","price_high","price_low","price_close","volume","price_adjusted","ret_adjusted_prices","ret_closing_prices","cumret_adjusted_prices"
"^BVSP",2018-12-06,88933,88933,87025,88846,4370100,88846,-0.00218117307616302,-0.00218117307616302,1.13159412042312
"^BVSP",2018-12-07,88849,89986,87907,88115,4479100,88115,-0.00826175437479363,-0.00826175437479363,1.12333236604832
"^BVSP",2018-12-10,88115,88384,85915,85915,4084400,85915,-0.0252843441176243,-0.0252843441176243,1.0980480219307
"^BVSP",2018-12-11,85918,87520,85583,86420,4390100,86420,0.00586069510507857,0.00586069510507857,1.10390871703578
"^BVSP",2018-12-12,86420,87946,86420,86977,5000500,86977,0.00642458538337347,0.00642458538337347,1.11033330241915
"^BVSP",2018-12-13,86979,87842,86856,87838,3658600,87838,0.00985049294454019,0.00985049294454019,1.12018379536369
"^BVSP",2018-12-14,87838,88184,87106,87450,3553300,87450,-0.0044270073670897,-0.0044270073670897,1.1157567879966
"^BVSP",2018-12-17,87448,87820,86328,86400,3849300,86400,-0.0120795256546011,-0.0120795256546011,1.103677262342
"^BVSP",2018-12-18,86400,87274,86400,86610,4093500,86610,0.00242760653294342,0.00242760653294342,1.10610486887495
"^BVSP",2018-12-19,86617,88101,85674,85674,5664200,85674,-0.0108658866667403,-0.0108658866667403,1.09523898220821
"^BVSP",2018-12-20,85678,86584,84756,85269,6100500,85269,-0.00473843044499189,-0.00473843044499189,1.09050055176321
"^BVSP",2018-12-21,85269,86554,85134,85697,6076200,85697,0.00500685392548847,0.00500685392548847,1.0955074056887
"^BVSP",2018-12-26,85684,85684,83892,85136,3355100,85136,-0.00656784130269643,-0.00656784130269643,1.08893956438601
"^BVSP",2018-12-27,85141,85739,84876,85460,3820900,85460,0.00379845236186541,0.00379845236186541,1.09273801674787
"^BVSP",2018-12-28,85469,88044,85469,87887,3649100,87887,0.0280034682020501,0.0280034682020501,1.12074148494992
"^BVSP",2019-01-02,87887,91479,87536,91012,5615400,91012,0.0349394675369512,0.0349394675369512,1.15568095248687
"^BVSP",2019-01-03,91011,91596,89922,91564,6066200,91564,0.00604681537487826,0.00604681537487826,1.16172776786175
"^BVSP",2019-01-04,91577,92701,90824,91841,5322100,91841,0.00302063968396061,0.00302063968396061,1.16474840754571
"^BVSP",2019-01-07,91845,92552,91288,91699,4565000,91699,-0.00154734693617029,-0.00154734693617029,1.16320106060954
"^BVSP",2019-01-08,91699,92231,91064,92032,4496500,92032,0.00362486858097788,0.00362486858097788,1.16682592919052
"^BVSP",2019-01-09,92033,93626,92028,93613,5011400,93613,0.0170329200697396,0.0170329200697396,1.18385884926026
"^BVSP",2019-01-10,93599,93987,93050,93806,4840600,93806,0.00205955712304401,0.00205955712304401,1.1859184063833
"^BVSP",2019-01-11,93806,93961,93359,93658,5330500,93658,-0.00157897015692404,-0.00157897015692404,1.18433943622638
"^BVSP",2019-01-14,93645,94474,93335,94474,4486900,94474,0.00867481467435039,0.00867481467435039,1.19301425090073
"^BVSP",2019-01-15,94474,94695,93402,94056,4836400,94056,-0.00443431480329662,-0.00443431480329662,1.18857993609743
"^BVSP",2019-01-16,94057,94393,93687,94393,4257400,94393,0.00357656829420633,0.00357656829420633,1.19215650439164
"^BVSP",2019-01-17,94393,95682,93950,95351,4944200,95351,0.0100979018087659,0.0100979018087659,1.2022544062004
"^BVSP",2019-01-18,95386,96396,95386,96097,4884000,96097,0.00779327833876906,0.00779327833876906,1.21004768453917
"^BVSP",2019-01-21,96093,96093,94863,96010,2717600,96010,-0.000905745297648865,-0.000905745297648865,1.20914193924152
"^BVSP",2019-01-22,96008,96070,94662,95103,4256000,95103,-0.00949183791441931,-0.00949183791441931,1.19965010132711
"^BVSP",2019-01-23,95116,96576,95116,96558,0,96558,0.0151833492692997,0.0151833492692997,1.2148334505964
"^BVSP",2019-01-24,96558,97677,96558,97677,5019400,97677,0.0115222527356844,0.0115222527356844,1.22635570333209
"^BVSP",2019-01-28,97674,97937,94783,95444,7185300,95444,-0.0231264287403188,-0.0231264287403188,1.20322927459177
"^BVSP",2019-01-29,95508,96751,95508,95639,5262000,95639,0.0020409985994801,0.0020409985994801,1.20527027319125
"^BVSP",2019-01-30,95643,97107,95643,96996,6164400,96996,0.014089053880449,0.014089053880449,1.2193593270717
"^BVSP",2019-01-31,96996,98405,96996,97394,5976000,97394,0.00409486656861211,0.00409486656861211,1.22345419364031
"^BVSP",2019-02-01,97395,98044,96990,97861,4301600,97861,0.0047834973801939,0.0047834973801939,1.22823769102051
"^BVSP",2019-02-04,97861,98589,96901,98589,4278300,98589,0.00741158903046232,0.00741158903046232,1.23564928005097
"^BVSP",2019-02-05,98587,98587,97596,98311,4773700,98311,-0.0028237702866788,-0.0028237702866788,1.23282550976429
"^BVSP",2019-02-06,98308,98308,94636,94636,5458200,94636,-0.0380979698822551,-0.0380979698822551,1.19472753988203
"^BVSP",2019-02-07,94654,95642,93507,94406,5612500,94406,-0.00243332289636141,-0.00243332289636141,1.19229421698567
"^BVSP",2019-02-08,94401,95486,93424,95343,5302500,95343,0.00987628515896999,0.00987628515896999,1.20217050214464
"^BVSP",2019-02-11,95351,95499,93737,94413,3767300,94413,-0.00980214007819731,-0.00980214007819731,1.19236836206645
"^BVSP",2019-02-12,94420,96571,94420,96168,4915000,96168,0.0184178864674997,0.0184178864674997,1.21078624853395
"^BVSP",2019-02-13,96169,96804,95389,95842,5814400,95842,-0.00339565973902747,-0.00339565973902747,1.20739058879492
"^BVSP",2019-02-14,95843,98019,94915,98015,5222300,98015,0.0224195259194619,0.0224195259194619,1.22981011471438
"^BVSP",2019-02-15,98015,98238,97083,97526,4586300,97526,-0.00500151906115537,-0.00500151906115537,1.22480859565322
"^BVSP",2019-02-18,97527,97527,96239,96510,2837100,96510,-0.0104723792021877,-0.0104723792021877,1.21433621645104
"^BVSP",2019-02-19,96513,98185,96513,97659,4830600,97659,0.0118351890552454,0.0118351890552454,1.22617140550628
"^BVSP",2019-02-20,97661,98544,96545,96545,5906800,96545,-0.011472598079788,-0.011472598079788,1.21469880742649
"^BVSP",2019-02-21,96546,97231,95793,96932,5814100,96932,0.00400048084396515,0.00400048084396515,1.21869928827046
"^BVSP",2019-02-22,96929,97887,96929,97886,4426600,97886,0.00979383450773296,0.00979383450773296,1.22849312277819
"^BVSP",2019-02-25,97881,98190,97087,97240,4360000,97240,-0.00662138679827756,-0.00662138679827756,1.22187173597991
"^BVSP",2019-02-26,97242,97904,97235,97603,3555100,97603,0.00372608120364864,0.00372608120364864,1.22559781718356
"^BVSP",2019-02-27,97603,97782,96886,97307,3873500,97307,-0.00303730160130235,-0.00303730160130235,1.22256051558226
"^BVSP",2019-02-28,97307,97528,95364,95584,5365700,95584,-0.0178654870165696,-0.0178654870165696,1.20469502856569
"^BVSP",2019-03-01,95584,96113,94394,94604,4054700,94604,-0.0103056835716829,-0.0103056835716829,1.19438934499401
"^BVSP",2019-03-06,94604,94889,93945,94217,2715300,94217,-0.0040991260706305,-0.0040991260706305,1.19029021892338
"^BVSP",2019-03-07,94216,94532,93729,94340,4104300,94340,0.00130464546472974,0.00130464546472974,1.19159486438811
"^BVSP",2019-03-08,94340,95476,93305,95365,4054200,95365,0.0108063569722744,0.0108063569722744,1.20240122136038
"^BVSP",2019-03-11,95384,98027,95384,98027,4251500,98027,0.0275313161002969,0.0275313161002969,1.22993253746068
"^BVSP",2019-03-12,98038,98150,97267,97828,3832900,97828,-0.00203211629502249,-0.00203211629502249,1.22790042116566
"^BVSP",2019-03-13,97831,99267,97464,98904,4812100,98904,0.0109388480709617,0.0109388480709617,1.23883926923662
"^BVSP",2019-03-14,98905,99036,97776,98605,3584500,98605,-0.00302771244259359,-0.00302771244259359,1.23581155679402
"^BVSP",2019-03-15,98605,99393,98597,99137,5136400,99137,0.00538076163449809,0.00538076163449809,1.24119231842852
"^BVSP",2019-03-18,99141,100038,99141,99994,4204100,99994,0.00860745229148897,0.00860745229148897,1.24979977072001
"^BVSP",2019-03-19,99991,100439,99373,99588,5231100,99588,-0.00406850878370813,-0.00406850878370813,1.2457312619363
"^BVSP",2019-03-20,99588,99708,97981,98041,4633200,98041,-0.0156559168780176,-0.0156559168780176,1.23007534505829
"^BVSP",2019-03-21,98041,98046,95456,96729,5321200,96729,-0.0134725044396543,-0.0134725044396543,1.21660284061863
"^BVSP",2019-03-22,96725,96725,93380,93735,6001100,93735,-0.0314416020374847,-0.0314416020374847,1.18516123858115
"^BVSP",2019-03-25,93735,94384,93103,93662,4508400,93662,-0.000779094688735841,-0.000779094688735841,1.18438214389241
"^BVSP",2019-03-26,93668,95525,93668,95307,4660700,95307,0.0174107028582863,0.0174107028582863,1.2017928467507
"^BVSP",2019-03-27,95297,95297,91903,91903,5726900,91903,-0.0363695872114185,-0.0363695872114185,1.16542325953928
"^BVSP",2019-03-28,91901,94854,91584,94389,5192300,94389,0.0266908679308249,0.0266908679308249,1.1921141274701
"^BVSP",2019-03-29,94402,95863,94402,95415,4674600,95415,0.0108112578607657,0.0108112578607657,1.20292538533087
"^BVSP",2019-04-01,95423,96752,95423,96054,3753500,96054,0.00667473452513508,0.00667473452513508,1.209600119856
"^BVSP",2019-04-02,96062,96690,94825,95387,3713200,95387,-0.00696823249896141,-0.00696823249896141,1.20263188735704
"^BVSP",2019-04-03,95392,96442,94124,94491,4308900,94491,-0.00943770895602736,-0.00943770895602736,1.19319417840102
"^BVSP",2019-04-04,94503,96394,94334,96313,4086200,96313,0.0190987126319692,0.0190987126319692,1.21229289103298
"^BVSP",2019-04-05,96319,97493,96152,97108,3689000,97108,0.00822045669186787,0.00822045669186787,1.22051334772485
"^BVSP",2019-04-08,97110,97610,96743,97369,3430800,97369,0.00268412364133848,0.00268412364133848,1.22319747136619
"^BVSP",2019-04-09,97366,97366,95488,96292,3733400,96292,-0.0111226432088659,-0.0111226432088659,1.21207482815733
"^BVSP",2019-04-10,96292,96902,95670,95953,4574600,95953,-0.003526753375881,-0.003526753375881,1.20854807478144
"^BVSP",2019-04-11,95954,95954,94173,94755,3530500,94755,-0.0125638752306787,-0.0125638752306787,1.19598419955077
"^BVSP",2019-04-12,94747,94768,92516,92875,6712200,92875,-0.0200401099808502,-0.0200401099808502,1.17594408956992
"^BVSP",2019-04-15,92875,93723,92697,93083,4629800,93083,0.00223706521627437,0.00223706521627437,1.17818115478619
"^BVSP",2019-04-16,93082,95062,92879,94333,4581600,94333,0.0133395071457826,0.0133395071457826,1.19152066193197
"^BVSP",2019-04-17,94337,95042,92338,93285,6458600,93285,-0.011171752176018,-0.011171752176018,1.18034890975595
"^BVSP",2019-04-18,93285,95140,93285,94578,4933300,94578,0.013765567648498,0.013765567648498,1.19411447740445
"^BVSP",2019-04-22,94578,95038,93721,94588,3176600,94588,0.000105727244952255,0.000105727244952255,1.1942202046494
"^BVSP",2019-04-23,94590,96315,94590,95923,4309100,95923,0.0140151681761466,0.0140151681761466,1.20823537282555
"^BVSP",2019-04-24,95923,95923,94163,95045,4658800,95045,-0.0091953226354423,-0.0091953226354423,1.19904005019011
"^BVSP",2019-04-25,95027,96552,94213,96552,4878200,96552,0.01573125965748,0.01573125965748,1.21477130984759
"^BVSP",2019-04-26,96552,96563,95620,96236,3767100,96236,-0.00327821527269601,-0.00327821527269601,1.21149309457489
"^BVSP",2019-04-29,96254,97123,96004,96188,3225400,96188,-0.00049889827667654,-0.00049889827667654,1.21099419629822
"^BVSP",2019-04-30,96191,96707,95613,96353,4228600,96353,0.00171392109099844,0.00171392109099844,1.21270811738921
"^BVSP",2019-05-02,96339,96339,95312,95528,3863600,95528,-0.00859913262613927,-0.00859913262613927,1.20410898476308
"^BVSP",2019-05-03,95521,96315,95521,96008,4014800,96008,0.00501212309805683,0.00501212309805683,1.20912110786113
"^BVSP",2019-05-06,95992,95992,94540,95009,3216000,95009,-0.0104598973737453,-0.0104598973737453,1.19866121048739
"^BVSP",2019-05-07,95009,95009,92750,94389,4907400,94389,-0.00654708301728334,-0.00654708301728334,1.1921141274701
"^BVSP",2019-05-08,94389,96312,94389,95597,4916500,95597,0.0127168978737198,0.0127168978737198,1.20483102534382
"^BVSP",2019-05-09,95597,95597,93883,94808,4152200,94808,-0.00828764492568387,-0.00828764492568387,1.19654338041814
"^BVSP",2019-05-10,94809,94848,93234,94258,4097900,94258,-0.00581809052358002,-0.00581809052358002,1.19072528989456
"^BVSP",2019-05-13,94252,94252,91600,91727,4662600,91727,-0.0272189290525817,-0.0272189290525817,1.16350636084198
"^BVSP",2019-05-14,91736,92529,91562,92092,4045400,92092,0.00397130307213797,0.00397130307213797,1.16747766391412
"^BVSP",2019-05-15,92088,92088,90295,91623,4791900,91623,-0.00510574551722831,-0.00510574551722831,1.16237191839689
"^BVSP",2019-05-16,91622,91622,89778,90024,5570000,90024,-0.0176060304171996,-0.0176060304171996,1.14476588797969
"^BVSP",2019-05-17,90023,91321,89409,89993,5342700,89993,-0.000344411920056805,-0.000344411920056805,1.14442147605963
"^BVSP",2019-05-20,90006,92117,89822,91946,4620000,91946,0.0214695586732476,0.0214695586732476,1.16589103473288
"^BVSP",2019-05-21,91946,94573,91946,94485,5397000,94485,0.0272396435411154,0.0272396435411154,1.19313067827399
"^BVSP",2019-05-22,94485,95212,93883,94361,4232500,94361,-0.00131323954778859,-0.00131323954778859,1.19181743872621
"^BVSP",2019-05-23,94360,94547,93300,93910,3787800,93910,-0.00479097537769115,-0.00479097537769115,1.18702646334851
"^BVSP",2019-05-24,93912,94900,93545,93628,3484700,93628,-0.00300739276886426,-0.00300739276886426,1.18401907057965
"^BVSP",2019-05-27,93626,95444,93626,94864,2544800,94864,0.0131148029173538,0.0131148029173538,1.197133873497
"^BVSP",2019-05-28,94863,96552,94707,96393,6383100,96393,0.0159892979070722,0.0159892979070722,1.21312317140408
"^BVSP",2019-05-29,96389,96986,95690,96567,4559100,96567,0.00180348307589121,0.00180348307589121,1.21492665447997
"^BVSP",2019-05-30,96566,97939,96511,97457,4398200,97457,0.00917418713438919,0.00917418713438919,1.22410084161436
"^BVSP",2019-05-31,97420,97992,96792,97030,5089500,97030,-0.00439104604515654,-0.00439104604515654,1.2197097955692
"^BVSP",2019-06-03,97036,97757,96430,97020,4547900,97020,-0.000103066220137653,-0.000103066220137653,1.21960672934906
"^BVSP",2019-06-04,97020,97723,96593,97380,4293300,97380,0.00370370793748443,0.00370370793748443,1.22331043728655
"^BVSP",2019-06-05,97381,97686,95686,95999,3769100,95999,-0.0142830760076392,-0.0142830760076392,1.20902736127891
"^BVSP",2019-06-06,96002,97462,96002,97205,4054900,97205,0.0124843757256873,0.0124843757256873,1.2215117370046
"^BVSP",2019-06-07,97205,98326,97205,97821,3718500,97821,0.00631712744466611,0.00631712744466611,1.22782886444926
"^BVSP",2019-06-10,97828,97856,96782,97467,3584000,97467,-0.00362541874296343,-0.00362541874296343,1.2242034457063
"^BVSP",2019-06-11,97467,98985,97467,98960,4922400,98960,0.0152018689099266,0.0152018689099266,1.23940531461622
"^BVSP",2019-06-12,98960,99240,97831,98321,4948800,98321,-0.00647809200754948,-0.00647809200754948,1.23292722260867
"^BVSP",2019-06-13,98321,99364,98321,98774,5594000,98774,0.00459677615028771,0.00459677615028771,1.23752399875896
"^BVSP",2019-06-14,98776,98981,97601,98040,9184900,98040,-0.00745885356705873,-0.00745885356705873,1.2300651451919
"^BVSP",2019-06-17,98038,98439,97623,97623,3926300,97623,-0.00426243726561199,-0.00426243726561199,1.22580270792629
"^BVSP",2019-06-18,97633,99412,97633,99404,4524500,99404,0.0180792329072553,0.0180792329072553,1.24388194083355
"^BVSP",2019-06-19,99403,100327,98978,100303,4411300,100303,0.00900325048822401,0.00900325048822401,1.25288519132177
"^BVSP",2019-06-21,100305,102100,100305,102013,5490800,102013,0.016904651353698,0.016904651353698,1.26978984267547
"^BVSP",2019-06-24,102018,102617,101589,102062,3559800,102062,0.000480215616235653,0.000480215616235653,1.2702700582917
"^BVSP",2019-06-25,102061,102061,99890,100093,4469200,100093,-0.0194807179536892,-0.0194807179536892,1.25078934033802
"^BVSP",2019-06-26,100095,101126,100095,100689,5013800,100689,0.00593680459934523,0.00593680459934523,1.25672614493736
"^BVSP",2019-06-27,100689,101025,99421,100724,4154700,100724,0.000347544600917494,0.000347544600917494,1.25707368953828
"^BVSP",2019-06-28,100726,101563,100726,100967,4079900,100967,0.00240962777295646,0.00240962777295646,1.25948331731123
"^BVSP",2019-07-01,100973,102432,100973,101340,411600,101340,0.00368746926852091,0.00368746926852091,1.26317078657976
"^BVSP",2019-07-02,101342,101565,100073,100605,4951600,100605,-0.0072792418279535,-0.0072792418279535,1.2558915447518
"^BVSP",2019-07-03,100576,102177,100451,102043,4801200,102043,0.0141923348568239,0.0141923348568239,1.27008387960863
"^BVSP",2019-07-04,102047,104022,102047,103636,3978700,103636,0.0154904667354509,0.0154904667354509,1.28557434634408
"^BVSP",2019-07-05,103628,104176,102622,104089,4208400,104089,0.00436154259833963,0.00436154259833963,1.28993588894242
"^BVSP",2019-07-08,104090,104679,103988,104530,3500300,104530,0.00422780913419111,0.00422780913419111,1.29416369807661
"^BVSP",2019-07-10,104537,106650,104537,105817,6815700,105817,0.0122370755011503,0.0122370755011503,1.30640077357776
"^BVSP",2019-07-11,105818,105886,104814,105146,4845300,105146,-0.00636132651459135,-0.00636132651459135,1.30003944706317
"^BVSP",2019-07-12,105158,105731,103903,103906,4748000,103906,-0.0118632162588788,-0.0118632162588788,1.28817623080429
"^BVSP",2019-07-15,103909,104578,103495,103803,3995500,103803,-0.000991772224050636,-0.000991772224050636,1.28718445858024
"^BVSP",2019-07-16,103805,104440,103361,103775,4475800,103775,-0.000269778109142764,-0.000269778109142764,1.28691468047109
"^BVSP",2019-07-17,103775,104453,103712,103856,3818300,103856,0.000780230352010275,0.000780230352010275,1.2876949108231
"^BVSP",2019-07-18,103859,104773,103859,104717,4410900,104717,0.00825614907740961,0.00825614907740961,1.29595105990051
"^BVSP",2019-07-19,104716,104723,103388,103452,3484400,103452,-0.012153736352734,-0.012153736352734,1.28379732354778
"^BVSP",2019-07-22,103452,104278,103452,103949,3464400,103949,0.00479265723234111,0.00479265723234111,1.28858998078012
"^BVSP",2019-07-23,103949,104430,103518,103704,4050300,103704,-0.00235970695038763,-0.00235970695038763,1.28623027382973
"^BVSP",2019-07-24,103707,104570,103707,104120,4872700,104120,0.00400339282862284,0.00400339282862284,1.29023366665836
"^BVSP",2019-07-25,102991,103464,102390,102655,5804700,102655,-0.0141702286416369,-0.0141702286416369,1.27606343801672
"^BVSP",2019-07-26,102654,103209,102196,102819,5141400,102819,0.00159630936104268,0.00159630936104268,1.27765974737776
"^BVSP",2019-07-29,102817,103483,102461,103483,3559900,103483,0.00643718716121711,0.00643718716121711,1.28409693453898
"^BVSP",2019-07-30,103483,103555,102596,102933,4060500,102933,-0.00532905687168836,-0.00532905687168836,1.27876787766729
"^BVSP",2019-07-31,102946,103129,100950,101812,5072900,101812,-0.0109503157734305,-0.0109503157734305,1.26781756189386
"^BVSP",2019-08-01,101819,104056,101819,102126,7129100,102126,0.0030793696920225,0.0030793696920225,1.27089693158588
"^BVSP",2019-08-02,102122,103180,101667,102674,4923500,102674,0.00535157527210343,0.00535157527210343,1.27624850685799
"^BVSP",2019-08-05,102658,102658,99630,100098,5000400,100098,-0.0254092142244028,-0.0254092142244028,1.25083929263358
"^BVSP",2019-08-06,100098,102178,100098,102164,5074800,102164,0.020429659123999,0.020429659123999,1.27126895175758
"^BVSP",2019-08-07,102163,102784,100476,102782,5570600,102782,0.00603087518789173,0.00603087518789173,1.27729982694547
"^BVSP",2019-08-08,102811,104282,102811,104115,5538300,104115,0.0128858170461742,0.0128858170461742,1.29018564399165
"^BVSP",2019-08-09,104102,104848,103547,103996,4549300,103996,-0.00114362059640948,-0.00114362059640948,1.28904202339524
"^BVSP",2019-08-12,103946,103946,101621,101915,4509700,101915,-0.0202133043275535,-0.0202133043275535,1.26882871906769
"^BVSP",2019-08-13,101912,103778,101414,103299,5198900,103299,0.0134885630009321,0.0134885630009321,1.28231728206862
"^BVSP",2019-08-14,103270,103270,99955,100258,6485200,100258,-0.0298808320350845,-0.0298808320350845,1.25243645003353
"^BVSP",2019-08-15,100262,101014,98200,99057,6585300,99057,-0.0120514214759936,-0.0120514214759936,1.24038502855754
"^BVSP",2019-08-16,99059,100567,99059,99806,5483400,99806,0.0075328597252024,0.0075328597252024,1.24791788828274
"^BVSP",2019-08-19,99810,100948,98908,99469,4924000,99469,-0.00338226391935871,-0.00338226391935871,1.24453562436338
"^BVSP",2019-08-20,99472,99665,98002,99222,5235200,99222,-0.00248627393527699,-0.00248627393527699,1.24204935042811
"^BVSP",2019-08-21,99227,101240,99221,101202,5969700,101202,0.0197587556078181,0.0197587556078181,1.26180810603592
"^BVSP",2019-08-22,101209,101469,100011,100011,4495500,100011,-0.0118383395653975,-0.0118383395653975,1.24996976647053
"^BVSP",2019-08-23,100007,100025,97085,97667,5668800,97667,-0.0237164466261182,-0.0237164466261182,1.22625331984441
"^BVSP",2019-08-26,97687,98436,95961,96430,4136800,96430,-0.0127463767901236,-0.0127463767901236,1.21350694305429
"^BVSP",2019-08-27,96434,97951,95855,97276,6581700,97276,0.00873494242912566,0.00873494242912566,1.22224188548341
"^BVSP",2019-08-28,97273,98346,96557,98194,4350800,98194,0.00939281474599871,0.00939281474599871,1.23163470022941
"^BVSP",2019-08-29,98194,100684,98194,100524,5163300,100524,0.0234513912622552,0.0234513912622552,1.25508609149166
"^BVSP",2019-08-30,100526,101551,100526,101135,6109600,101135,0.0060597530453861,0.0060597530453861,1.26114584453705
"^BVSP",2019-09-02,101133,101611,100626,100626,2685400,100626,-0.00504558442751321,-0.00504558442751321,1.25610026010954
"^BVSP",2019-09-03,100626,101417,99406,99681,0,99681,-0.00943558648599521,-0.00943558648599521,1.24666467362354
"^BVSP",2019-09-04,99706,101201,99706,101201,4310700,101201,0.0151335511359186,0.0151335511359186,1.26179822475946
"^BVSP",2019-09-05,101204,103258,101204,102243,4814300,102243,0.0102436946942711,0.0102436946942711,1.27204191945373
"^BVSP",2019-09-06,102247,103182,102246,102935,3976000,102935,0.00674538813953166,0.00674538813953166,1.27878730759326
"^BVSP",2019-09-09,102937,104260,102793,103181,5516800,103181,0.00238700650900347,0.00238700650900347,1.28117431410227
"^BVSP",2019-09-10,103180,103503,102231,103032,5478900,103032,-0.00144510797990602,-0.00144510797990602,1.27972920612236
"^BVSP",2019-09-11,103036,104156,103036,103446,4877000,103446,0.0040101178314,0.0040101178314,1.28373932395376
"^BVSP",2019-09-12,104389,104618,103733,104371,4962500,104371,0.00890212166159854,0.00890212166159854,1.29264144561536
"^BVSP",2019-09-13,104371,104699,103275,103501,4039400,103501,-0.0083705845888704,-0.0083705845888704,1.28427086102649
"^BVSP",2019-09-16,103496,104005,102782,103680,6038700,103680,0.00172795810946732,0.00172795810946732,1.28599881913596
"^BVSP",2019-09-17,103680,104619,103079,104617,4574900,104617,0.00899682972185333,0.00899682972185333,1.29499564885781
"^BVSP",2019-09-18,104616,104762,103684,104532,3882100,104532,-0.000812817701062485,-0.000812817701062485,1.29418283115675
"^BVSP",2019-09-19,104555,106001,104286,104339,4915800,104339,-0.00184803112857312,-0.00184803112857312,1.29233480002817
"^BVSP",2019-09-20,104339,105045,103914,104817,6769100,104817,0.00457075897599143,0.00457075897599143,1.29690555900417
"^BVSP",2019-09-23,104817,104817,104020,104638,6769100,104638,-0.00170919809579069,-0.00170919809579069,1.29519636090837
"^BVSP",2019-09-24,104638,104893,103504,103876,3972200,103876,-0.00730889429163411,-0.00730889429163411,1.28788746661674
"^BVSP",2019-09-25,103857,104481,103034,104481,4117500,104481,0.00580735660736947,0.00580735660736947,1.29369482322411
"^BVSP",2019-09-26,104485,105342,104337,105319,4138700,105319,0.00798860301814526,0.00798860301814526,1.30168342624226
"^BVSP",2019-09-27,105319,105633,104506,105078,3471200,105078,-0.00229090819168099,-0.00229090819168099,1.29939251805057
"^BVSP",2019-09-30,105077,105178,104638,104745,3895800,104745,-0.00317410655247403,-0.00317410655247403,1.2962184114981
"^BVSP",2019-10-01,104745,105121,103837,104053,4095700,104053,-0.00662844024994019,-0.00662844024994019,1.28958997124816
"^BVSP",2019-10-02,104049,104049,100944,101031,5066200,101031,-0.0294729842754284,-0.0294729842754284,1.26011698697273
"^BVSP",2019-10-03,101031,101560,99826,101516,4665600,101516,0.00478902108591781,0.00478902108591781,1.26490600805865
"^BVSP",2019-10-04,101516,102580,101057,102551,4649400,102551,0.0101438142849976,0.0101438142849976,1.27504982234365
"^BVSP",2019-10-07,102546,102546,100542,100573,3938300,100573,-0.0194764038309949,-0.0194764038309949,1.25557341851265
"^BVSP",2019-10-08,100565,101296,99868,99981,4342700,99981,-0.00590366404485531,-0.00590366404485531,1.2496697544678
"^BVSP",2019-10-09,100005,101567,100005,101249,3939000,101249,0.0126026614588606,0.0126026614588606,1.26227241592666
"^BVSP",2019-10-10,101244,102483,101152,101817,4373100,101817,0.00559425488588387,0.00559425488588387,1.26786667081254
"^BVSP",2019-10-11,101819,104381,101819,103832,4351800,103832,0.0195971241049088,0.0195971241049088,1.28746379491745
"^BVSP",2019-10-14,103834,104305,103438,104302,2987900,104302,0.00451632889283918,0.00451632889283918,1.29198012381029
"^BVSP",2019-10-15,104299,105048,104052,104490,4093400,104490,0.00180083576772249,0.00180083576772249,1.29378095957801
"^BVSP",2019-10-16,104486,105462,103521,105423,4509400,105423,0.00888945557431031,0.00888945557431031,1.30267041515232
"^BVSP",2019-10-17,105389,105891,104827,105016,4189000,105016,-0.0038681091192235,-0.0038681091192235,1.2988023060331
"^BVSP",2019-10-18,105012,105464,104525,104729,4478100,104729,-0.00273665812409366,-0.00273665812409366,1.29606564790901
"^BVSP",2019-10-21,104729,106027,104696,106022,3504900,106022,0.0122705583699316,0.0122705583699316,1.30833620627894
"^BVSP",2019-10-22,107101,107382,107076,107381,5224900,107381,0.0127366379252931,0.0127366379252931,1.32107284420423
"^BVSP",2019-10-23,107381,107959,107041,107544,4656200,107544,0.00151680847971409,0.00151680847971409,1.32258965268394
"^BVSP",2019-10-24,107553,107744,106593,106986,5619200,106986,-0.00520208137198696,-0.00520208137198696,1.31738757131196
"^BVSP",2019-10-25,106990,108083,106990,107364,5398900,107364,0.00352694557349461,0.00352694557349461,1.32091451688545
"^BVSP",2019-10-28,107366,108393,107362,108187,3967200,108187,0.00763628096628103,0.00763628096628103,1.32855079785173
"^BVSP",2019-10-29,108189,108195,107313,107556,4313200,107556,-0.00584956915651531,-0.00584956915651531,1.32270122869522
"^BVSP",2019-10-30,107557,108408,106622,108408,5450600,108408,0.00789024485718785,0.00789024485718785,1.33059147355241
"^BVSP",2019-10-31,108403,108403,106356,107220,5376000,107220,-0.011019088621021,-0.011019088621021,1.31957238493138
"^BVSP",2019-11-01,107221,108496,107220,108196,5466300,108196,0.0090615987529249,0.0090615987529249,1.32863398368431
"^BVSP",2019-11-04,108196,109352,108196,108601,5182200,108601,0.00373621840825493,0.00373621840825493,1.33237020209256
"^BVSP",2019-11-05,108779,109343,108253,108451,5657600,108451,-0.00138215749110344,-0.00138215749110344,1.33098804460146
"^BVSP",2019-11-06,108719,109633,107446,108336,5505500,108336,-0.00106094932617845,-0.00106094932617845,1.32992709527528
"^BVSP",2019-11-07,108360,109672,108360,109581,6075600,109581,0.0114264930782153,0.0114264930782153,1.3413535883535
"^BVSP",2019-11-08,109572,109572,107127,107629,5419600,107629,-0.0179738736783053,-0.0179738736783053,1.32337971467519
"^BVSP",2019-11-11,107622,108263,106814,108215,3928900,108215,0.00542986082329308,0.00542986082329308,1.32880957549849
